data,sample_size,RMSE,MAE,time_took,kernel
airplane,4880,0.901402938,,299.653334,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,5680,1.147703334,,447.845802,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,6480,1.030549344,,381.936778,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,7280,0.950130438,,992.382998,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,8080,0.963288121,,1399.683012,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,8880,0.987971508,,1731.604956,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,9680,0.869412259,,2212.342308,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,10480,1.119758081,,2631.516915,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,11280,0.896512695,,3417.005783,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,12080,1.016055063,,4373.039554,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,12880,0.974326611,,4996.362201,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,13680,0.937107724,,5938.37465,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,14480,0.844574939,,6999.129397,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,15280,0.892304019,,7741.936306,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,80,0.670165206,,0.154395,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,880,0.878383446,,11.068612,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,1680,0.984597669,,4.077088,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,2480,0.936453247,,72.009816,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,3280,0.905420472,,124.259582,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,4080,0.926297988,,201.93437,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,4880,0.816943593,,360.20449,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,5680,0.854738804,,508.508041,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,6480,0.933036754,,790.024396,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,7280,0.977465105,,1033.373664,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,8080,0.922539414,,902.930262,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,8880,1.049435396,,2015.130363,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,9680,0.969102167,,2442.994088,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,10480,1.057154333,,3017.888865,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,11280,0.977435392,,3912.252877,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,12080,0.954004612,,4614.275895,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,12880,0.881552255,,6035.821993,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,13680,0.982347498,,6532.215723,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,14480,0.935183755,,8237.605863,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,15280,0.890886439,,9594.868599,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,80,1.262084088,0.83639329,0.120258,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,880,0.990421932,0.662691103,1.523659,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,1680,0.998053579,0.680138574,3.827384,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,2480,0.988179366,0.651708904,67.769663,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,3280,0.825297565,0.592716117,98.20166,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,4080,0.864109166,0.610715348,190.462023,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,4880,0.861115619,0.597502791,300.359195,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,5680,0.861779086,0.58438146,474.572424,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,6480,0.912572131,0.608797814,717.231094,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,7280,0.984215343,0.606353727,888.798355,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,8080,0.968343065,0.617961771,1260.975034,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,8880,1.029627849,0.608102186,1910.717787,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,9680,0.90456096,0.590304292,2096.783903,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,10480,0.967485901,0.625211903,2632.321994,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,11280,1.024061542,0.621793526,3235.411613,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,12080,0.908066779,0.602276873,4150.24409,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,12880,0.84819989,0.58740402,4991.954169,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,13680,0.869177057,0.588039014,6241.176084,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,14480,0.967157723,0.609248892,6987.50852,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,15280,0.907450528,0.611359561,8171.651061,"RationalQuadratic(alpha=2, length_scale=0.5)"
airplane,80,1.088168727,,0.01623,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,880,0.895924841,,15.36375,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,1680,0.817041866,,42.314038,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,2480,0.822918275,,53.11329,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,3280,1.030368258,,297.157618,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,4080,0.964293671,,298.905706,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,4880,1.061817948,,147.631131,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,5680,0.954244545,,236.652988,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,6480,1.14418644,,322.293279,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,7280,1.010930883,,402.264409,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,8080,0.941320206,,531.532345,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,8880,0.91443939,,9740.220277,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,9680,0.948230638,,817.642138,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,10480,0.947927225,,1063.353764,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,11280,1.028248867,,1229.488068,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,12080,1.006655338,,1471.717565,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,80,0.635436268,,0.030922,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,880,0.892328734,,29.076438,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,1680,1.296687177,,87.000071,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,2480,0.913882968,,130.04276,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,3280,1.123311123,,55.14967,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,4080,0.929896975,,94.767563,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,4880,0.90017874,,140.239822,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,5680,1.122848998,,2850.503984,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,6480,1.002267921,,324.547615,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,7280,0.947417054,,400.617464,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,8080,0.891750875,,10620.17767,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,8880,0.96877615,,6008.802708,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,9680,0.946547408,,867.828764,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,10480,0.991575266,,14863.12024,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,11280,1.021686877,,1316.253804,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,12080,0.966370334,,19244.17187,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,80,1.319318826,,0.015312,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,880,0.928814748,,2.552205,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,1680,0.916820558,,96.253686,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,2480,0.985332719,,152.109717,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,3280,0.894878364,,53.9231,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,4080,1.040317656,,87.131713,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,4880,1.147573409,,1144.875383,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,5680,1.107443613,,200.132997,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,6480,0.95021916,,305.512815,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,7280,0.966107671,,417.516264,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,8080,0.93310296,,537.151583,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,8880,0.927098597,,659.553396,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,9680,1.031737092,,833.946807,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,10480,1.013340043,,972.431785,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,11280,0.943378704,,1257.877033,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,12080,0.992029632,,1455.380308,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,80,1.319318826,,0.015312,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,880,0.928814748,,2.552205,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,1680,0.916820558,,96.253686,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,2480,0.985332719,,152.109717,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,3280,0.894878364,,53.9231,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,4080,1.040317656,,87.131713,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,4880,1.147573409,,1144.875383,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,5680,1.107443613,,200.132997,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,6480,0.95021916,,305.512815,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,7280,0.966107671,,417.516264,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,8080,0.93310296,,537.151583,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,8880,0.927098597,,659.553396,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,9680,1.031737092,,833.946807,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,10480,1.013340043,,972.431785,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,11280,0.943378704,,1257.877033,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,80,0.880413256,,0.015538,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,880,1.324879604,,31.85271,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,1680,0.975484365,,72.922408,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,2480,0.923133793,,231.573582,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,3280,1.122072622,,48.218003,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,4080,0.931472449,,99.145364,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,4880,0.857469777,,135.303677,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,5680,1.035159153,,223.30955,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,6480,0.940359834,,3085.591029,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,7280,0.979441543,,395.145115,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,8080,0.926931487,,472.722493,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,8880,0.988922978,,668.149363,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,9680,1.019582442,,871.273888,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,10480,0.999291049,,1078.347738,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,11280,1.00955079,,1317.849782,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,12080,1.242122773,,13082.93428,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,80,1.044523631,0.742072863,0.283853,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,880,1.076571504,0.688004728,21.401176,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,1680,0.935315758,0.663809644,54.258717,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,2480,0.953857923,0.639902322,40.30784,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,3280,0.936274163,0.640091829,368.164481,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,4080,0.8873694,0.643852406,94.600875,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,4880,1.01333179,0.635158735,144.777579,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,5680,1.14021365,0.658827758,191.071533,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,6480,1.333934293,0.723805802,281.721814,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,7280,1.119255906,0.677484947,378.902286,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,8080,0.975187158,0.659098084,538.268484,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,8880,0.954317616,0.651470922,6921.971073,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,9680,0.922745788,0.640208406,870.669019,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,10480,0.867234302,0.577629884,12803.51246,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,11280,1.027881694,0.657718072,1281.053833,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,12080,0.929010756,0.603175392,27847.84914,"RBF(length_scale=0.1) * RationalQuadratic(alpha=0.1, length_scale=0.5)"
airplane,80,0.818726065,,0.030471,RBF(length_scale=0.1)
airplane,880,0.86934692,,4.606662,RBF(length_scale=0.1)
airplane,1680,0.851814741,,16.190421,RBF(length_scale=0.1)
airplane,2480,0.940983851,,23.214069,RBF(length_scale=0.1)
airplane,3280,0.984867193,,212.607098,RBF(length_scale=0.1)
airplane,4080,0.902503492,,77.857747,RBF(length_scale=0.1)
airplane,4880,0.911311667,,420.961063,RBF(length_scale=0.1)
airplane,5680,1.045374205,,1023.782751,RBF(length_scale=0.1)
airplane,6480,0.93577813,,1617.302984,RBF(length_scale=0.1)
airplane,7280,0.921977166,,356.631257,RBF(length_scale=0.1)
airplane,8080,0.930412108,,488.455801,RBF(length_scale=0.1)
airplane,8880,0.887594397,,608.776723,RBF(length_scale=0.1)
airplane,9680,0.943496745,,745.457731,RBF(length_scale=0.1)
airplane,10480,0.930990442,,978.724736,RBF(length_scale=0.1)
airplane,11280,1.049813131,,1156.946513,RBF(length_scale=0.1)
airplane,12080,0.968684004,,1331.250341,RBF(length_scale=0.1)
airplane,12880,1.013572875,,9443.771577,RBF(length_scale=0.1)
airplane,13680,1.034580308,,1871.406212,RBF(length_scale=0.1)
airplane,14480,0.968863786,,12736.50374,RBF(length_scale=0.1)
airplane,15280,0.922488285,,2532.387523,RBF(length_scale=0.1)
airplane,16080,1.033983586,,2879.720227,RBF(length_scale=0.1)
airplane,16880,0.89842771,,3261.808404,RBF(length_scale=0.1)
airplane,17680,1.030468947,,3496.066095,RBF(length_scale=0.1)
airplane,80,0.977040276,,0.00916,RBF(length_scale=0.1)
airplane,880,1.118243807,,3.532156,RBF(length_scale=0.1)
airplane,1680,0.968092847,,64.487219,RBF(length_scale=0.1)
airplane,2480,0.967421126,,21.176138,RBF(length_scale=0.1)
airplane,3280,1.031929349,,165.029623,RBF(length_scale=0.1)
airplane,4080,0.84219108,,82.531589,RBF(length_scale=0.1)
airplane,4880,1.068325622,,696.114945,RBF(length_scale=0.1)
airplane,5680,0.994576442,,1677.013256,RBF(length_scale=0.1)
airplane,6480,1.025421751,,1386.681885,RBF(length_scale=0.1)
airplane,7280,0.921099318,,362.067219,RBF(length_scale=0.1)
airplane,8080,1.170643707,,2362.852258,RBF(length_scale=0.1)
airplane,8880,0.928758976,,628.002447,RBF(length_scale=0.1)
airplane,9680,0.993741332,,6597.779448,RBF(length_scale=0.1)
airplane,10480,0.976516599,,1034.82253,RBF(length_scale=0.1)
airplane,11280,0.98938268,,6338.252148,RBF(length_scale=0.1)
airplane,12080,0.954851515,,7124.48668,RBF(length_scale=0.1)
airplane,12880,1.006436655,,1663.724634,RBF(length_scale=0.1)
airplane,13680,1.018270293,,2037.117314,RBF(length_scale=0.1)
airplane,14480,0.989978661,,13610.31639,RBF(length_scale=0.1)
airplane,15280,0.969769862,,2560.758885,RBF(length_scale=0.1)
airplane,16080,1.014598405,,2978.045311,RBF(length_scale=0.1)
airplane,16880,0.970146873,,3118.547686,RBF(length_scale=0.1)
airplane,17680,1.008152501,,3819.318373,RBF(length_scale=0.1)
airplane,80,2.435044701,0.931147887,0.009435,RBF(length_scale=0.1)
airplane,880,0.834725188,0.613667234,8.317747,RBF(length_scale=0.1)
airplane,1680,1.064417192,0.636833236,25.849494,RBF(length_scale=0.1)
airplane,2480,0.925110503,0.65134594,105.742272,RBF(length_scale=0.1)
airplane,3280,0.98539864,0.652889109,161.045934,RBF(length_scale=0.1)
airplane,4080,1.048367976,0.66913408,259.785039,RBF(length_scale=0.1)
airplane,4880,0.93248555,0.62856648,135.877534,RBF(length_scale=0.1)
airplane,5680,0.957764683,0.664222597,198.421399,RBF(length_scale=0.1)
airplane,6480,0.877475797,0.632501903,313.358348,RBF(length_scale=0.1)
airplane,7280,0.99550916,0.653730012,406.677338,RBF(length_scale=0.1)
airplane,8080,0.975009323,0.662982021,517.319508,RBF(length_scale=0.1)
airplane,8880,0.984443,0.648128777,595.540846,RBF(length_scale=0.1)
airplane,9680,0.943186227,0.64374856,816.493886,RBF(length_scale=0.1)
airplane,10480,0.954527465,0.644632068,6387.410808,RBF(length_scale=0.1)
airplane,11280,1.059019883,0.658217129,3149.759304,RBF(length_scale=0.1)
airplane,12080,1.123085567,0.668396122,12851.47459,RBF(length_scale=0.1)
airplane,12880,0.938515313,0.641905119,7835.975609,RBF(length_scale=0.1)
airplane,13680,0.979793123,0.65416872,1997.179586,RBF(length_scale=0.1)
airplane,14480,0.942046591,0.642468124,16144.50221,RBF(length_scale=0.1)
airplane,15280,0.993567842,0.66215764,2485.867659,RBF(length_scale=0.1)
airplane,16080,1.032546552,0.667154023,2830.524202,RBF(length_scale=0.1)
airplane,16880,0.93071357,0.648521473,3581.970302,RBF(length_scale=0.1)
airplane,17680,0.999134098,0.648601237,3933.431315,RBF(length_scale=0.1)
airplane,80,1.012766277,,0.01056,RBF(length_scale=1)
airplane,880,0.924196625,,0.556053,RBF(length_scale=1)
airplane,1680,1.118775457,,2.669735,RBF(length_scale=1)
airplane,2480,0.948030038,,6.252353,RBF(length_scale=1)
airplane,3280,1.301728668,,12.10581,RBF(length_scale=1)
airplane,4080,0.975649304,,20.834677,RBF(length_scale=1)
airplane,4880,0.966052615,,33.008987,RBF(length_scale=1)
airplane,5680,0.890232136,,49.775795,RBF(length_scale=1)
airplane,6480,0.994774455,,72.196828,RBF(length_scale=1)
airplane,7280,0.950263794,,100.826687,RBF(length_scale=1)
airplane,8080,0.927242284,,136.291572,RBF(length_scale=1)
airplane,8880,1.063294006,,178.297624,RBF(length_scale=1)
airplane,9680,0.925482044,,229.451846,RBF(length_scale=1)
airplane,10480,0.925497303,,289.302744,RBF(length_scale=1)
airplane,11280,0.934613427,,357.165134,RBF(length_scale=1)
airplane,12080,0.934905456,,436.306313,RBF(length_scale=1)
airplane,12880,1.025974608,,526.487763,RBF(length_scale=1)
airplane,13680,1.020850853,,627.564715,RBF(length_scale=1)
airplane,14480,0.970522705,,742.160765,RBF(length_scale=1)
airplane,15280,0.993003089,,875.389797,RBF(length_scale=1)
airplane,16080,1.12607201,,1010.405417,RBF(length_scale=1)
airplane,16880,0.952377373,,1164.998895,RBF(length_scale=1)
airplane,17680,1.001884397,,1330.649954,RBF(length_scale=1)
airplane,80,0.928620219,,0.010336,RBF(length_scale=1)
airplane,880,1.012881163,,0.533848,RBF(length_scale=1)
airplane,1680,0.956075215,,2.591014,RBF(length_scale=1)
airplane,2480,1.187670378,,6.232326,RBF(length_scale=1)
airplane,3280,0.993239727,,12.093599,RBF(length_scale=1)
airplane,4080,0.928366082,,20.706446,RBF(length_scale=1)
airplane,4880,0.967658867,,32.950863,RBF(length_scale=1)
airplane,5680,0.926725363,,49.78901,RBF(length_scale=1)
airplane,6480,0.908899382,,72.251164,RBF(length_scale=1)
airplane,7280,0.929588987,,100.847609,RBF(length_scale=1)
airplane,8080,1.120372202,,136.204665,RBF(length_scale=1)
airplane,8880,0.98986804,,178.271578,RBF(length_scale=1)
airplane,9680,0.962157048,,229.237936,RBF(length_scale=1)
airplane,10480,1.037310697,,289.332727,RBF(length_scale=1)
airplane,11280,1.040670485,,356.127618,RBF(length_scale=1)
airplane,12080,1.039618557,,435.237691,RBF(length_scale=1)
airplane,12880,0.945559706,,526.349947,RBF(length_scale=1)
airplane,13680,0.969078416,,627.410435,RBF(length_scale=1)
airplane,14480,1.20726728,,741.372137,RBF(length_scale=1)
airplane,15280,0.990467961,,866.858943,RBF(length_scale=1)
airplane,16080,1.037944914,,1008.790879,RBF(length_scale=1)
airplane,16880,0.982936207,,1163.177201,RBF(length_scale=1)
airplane,17680,0.944084607,,1332.465461,RBF(length_scale=1)
airplane,80,0.695972039,,0.01053,RBF(length_scale=1)
airplane,880,1.31628935,,0.558695,RBF(length_scale=1)
airplane,1680,0.892907732,,2.664438,RBF(length_scale=1)
airplane,2480,0.93064235,,6.256704,RBF(length_scale=1)
airplane,3280,1.067031937,,12.072237,RBF(length_scale=1)
airplane,4080,0.922666162,,20.672999,RBF(length_scale=1)
airplane,4880,0.987717551,,32.885999,RBF(length_scale=1)
airplane,5680,1.066494254,,49.75355,RBF(length_scale=1)
airplane,6480,1.023086482,,72.119134,RBF(length_scale=1)
airplane,7280,0.965733666,,100.548366,RBF(length_scale=1)
airplane,8080,0.913655943,,135.795719,RBF(length_scale=1)
airplane,8880,1.073837437,,178.362344,RBF(length_scale=1)
airplane,9680,0.964771271,,229.386185,RBF(length_scale=1)
airplane,10480,1.059016996,,288.632655,RBF(length_scale=1)
airplane,11280,0.957136987,,356.409424,RBF(length_scale=1)
airplane,12080,1.13217011,,436.187404,RBF(length_scale=1)
airplane,12880,0.995136466,,526.827824,RBF(length_scale=1)
airplane,13680,1.001004935,,627.68112,RBF(length_scale=1)
airplane,14480,1.070454246,,741.166266,RBF(length_scale=1)
airplane,15280,1.096637493,,866.636077,RBF(length_scale=1)
airplane,16080,1.036445028,,1008.468201,RBF(length_scale=1)
airplane,16880,0.995701912,,1162.981941,RBF(length_scale=1)
airplane,17680,0.993996252,,1331.042822,RBF(length_scale=1)
airplane,80,0.685723526,,0.020176,RBF(length_scale=1)
airplane,880,1.086751932,,0.663195,RBF(length_scale=1)
airplane,1680,0.955295086,,2.90695,RBF(length_scale=1)
airplane,2480,1.197775157,,6.964825,RBF(length_scale=1)
airplane,3280,0.797470705,,13.666106,RBF(length_scale=1)
airplane,4080,1.056714147,,23.628113,RBF(length_scale=1)
airplane,4880,0.918535041,,38.34921,RBF(length_scale=1)
airplane,5680,1.072445662,,58.523766,RBF(length_scale=1)
airplane,6480,0.922317639,,84.996426,RBF(length_scale=1)
airplane,7280,0.954067154,,118.637381,RBF(length_scale=1)
airplane,8080,1.067219636,,160.5166,RBF(length_scale=1)
airplane,8880,0.959074006,,210.937927,RBF(length_scale=1)
airplane,9680,0.935163067,,270.788149,RBF(length_scale=1)
airplane,10480,0.947624563,,340.819906,RBF(length_scale=1)
airplane,11280,1.048998892,,420.663414,RBF(length_scale=1)
airplane,12080,0.892307625,,514.357845,RBF(length_scale=1)
airplane,12880,0.947401502,,620.65055,RBF(length_scale=1)
airplane,13680,1.058300571,,742.984602,RBF(length_scale=1)
airplane,14480,1.085498118,,874.99493,RBF(length_scale=1)
airplane,15280,0.99983611,,1023.697822,RBF(length_scale=1)
airplane,16080,0.967586076,,1191.998438,RBF(length_scale=1)
airplane,16880,1.024173957,,1372.219469,RBF(length_scale=1)
airplane,17680,0.923378428,,1571.749457,RBF(length_scale=1)
airplane,80,0.797601837,0.580807969,0.042155,RBF(length_scale=1)
airplane,880,0.951334545,0.651058989,0.552294,RBF(length_scale=1)
airplane,1680,0.827661949,0.615138052,2.538479,RBF(length_scale=1)
